msa,name,name_norm,tier,city,state,zip,source_form_d,source_sbir,source_nih,form_d_filings,sbir_awards,sbir_total_usd,nih_grants,nih_total_usd,year_incorp,entity_type,industry,cik,uei,duns,website,employees,sbir_first_year,sbir_last_year
pittsburgh,PROFESSIONAL ANALYTICAL AND CONSULTING SERVICES INC,professional analytical and consulting services,confirmed_grant,CORAOPOLIS,PA,15108-9616,False,True,False,0.0,6.0,1443217.0,0.0,0.0,,,,,MMK4QJ1WKKA9,859131633,,7,1990,2016
pittsburgh,"PROLUME, LTD",prolume,confirmed_grant,PITTSBURGH,PA,16238,False,True,False,0.0,0.0,298282.0,0.0,0.0,,,,,,,,,1999,1999
pittsburgh,"PROTOINNOVATIONS, LLC",protoinnovations,confirmed_grant,PITTSBURGH,PA,15201-3114,False,True,False,0.0,28.0,18727641.0,0.0,0.0,,,,,GER9RWM82EL1,621287403,https://protoinnovations.com/,12,2007,2025
pittsburgh,Pahdalai Coatings Co.,pahdalai coatings,confirmed_grant,Brackenridge,PA,15014,False,True,False,0.0,0.0,49901.0,0.0,0.0,,,,,,,,,1985,1985
pittsburgh,Parsifal Systems Inc.,parsifal systems,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,1.0,74956.0,0.0,0.0,,,,,,,,,1996,1996
pittsburgh,"Pathway Accessibility Solutions, Inc.",pathway accessibility solutions,confirmed_grant,Pittsburgh,PA,15219-5152,False,True,False,0.0,1.0,100000.0,0.0,0.0,,,,,E72QR33J32A8,079509842,https://www.pathvu.com,2,2017,2017
pittsburgh,"Pearl Street Technologies, LLC",pearl street technologies,confirmed_grant,Pittsburgh,PA,15206-4703,False,True,False,0.0,4.0,2224202.0,0.0,0.0,,,,,H4J6DBHJDTP8,117980678,,2,2018,2021
pittsburgh,Pentek Inc.,pentek,confirmed_grant,Coraopolis,PA,15108,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,1986,1986
pittsburgh,"Percipience Group, Inc.",percipience,confirmed_grant,Pittsburgh,PA,15218-1032,False,True,False,0.0,1.0,150000.0,0.0,0.0,,,,,,948339015,,4,2010,2010
pittsburgh,"Performance Signal Integrity,",performance signal integrity,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,0.0,47186.0,0.0,0.0,,,,,,,,5,1992,1992
pittsburgh,Persistent Data Systems In,persistent data systems in,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,1.0,65000.0,0.0,0.0,,,,,,,,,1995,1995
pittsburgh,"PinMed, Inc.",pinmed,confirmed_grant,PITTSBURGH,PA,15213-2625,False,True,True,0.0,11.0,4421953.16,4.0,1562736.0,,,,,DLRNMH33N954,142197909,https://pinmed.net/,2,2004,2023
pittsburgh,"Pittsburgh Biotechnology, Inc.",pittsburgh biotechnology,confirmed_grant,Pittsburgh,PA,15232,False,True,False,0.0,0.0,69797.0,0.0,0.0,,,,,,,,,1996,1996
pittsburgh,Pittsburgh Technical LLC,pittsburgh technical,confirmed_grant,Pittsburgh,PA,,False,True,False,0.0,1.0,199913.0,0.0,0.0,,,,,HKFKAZGEMGR4,079780965,,3,2024,2024
pittsburgh,"Platform Digital, LLC",platform digital,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,1.0,669993.0,0.0,0.0,,,,,,,,5,2001,2002
pittsburgh,"Plexision, Inc.",plexision,confirmed_grant,PITTSBURGH,PA,15224-1338,False,True,False,0.0,1.0,218396.0,0.0,0.0,,,,,UJ5MXTLVFMB5,016609503,https://www.plexision.com,5,2020,2020
pittsburgh,Plextronics,plextronics,confirmed_grant,Pittsburgh,PA,15238-1357,False,True,False,0.0,3.0,521709.0,0.0,0.0,,,,,,126673800,,67,2010,2013
pittsburgh,"PolyTronics, Inc.",polytronics,confirmed_grant,Pittsburgh,PA,15213-0268,False,True,False,0.0,1.0,99585.0,0.0,0.0,,,,,,,,4,2003,2003
pittsburgh,Power Systems Consultants Inc.,power systems consultants,confirmed_grant,Pittsburgh,PA,15217,False,True,False,0.0,1.0,50000.0,0.0,0.0,,,,,,,,,1995,1995
pittsburgh,"Praesidium Technologies, Inc.",praesidium technologies,confirmed_grant,Pittsburgh,PA,15225,False,True,False,0.0,1.0,99587.0,0.0,0.0,,,,,,,,3,2003,2003
pittsburgh,"Preamble, Inc.",preamble,confirmed_grant,PITTSBURGH,PA,15222-3716,False,True,False,0.0,1.0,74015.0,0.0,0.0,,,,,H3DVHN38FMF3,118062734,https://preamble.com,9,2024,2024
pittsburgh,"Precision Neuroscopics, Inc",precision neuroscopics,confirmed_grant,Pittsburgh,PA,15213-3715,False,True,True,0.0,3.0,1481447.0,2.0,256448.0,,,,,D859JD6B6TS6,117907562,http://www.precisionneuroscopics.com,2,2019,2022
pittsburgh,Processtech Inc,processtech,confirmed_grant,Pittsburgh,PA,15204,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,1992,1992
pittsburgh,Propulsor Technology Incorporated,propulsor technology,confirmed_grant,BRIDGEVILLE,PA,15017-3472,False,True,False,0.0,2.0,1927134.0,0.0,0.0,,,,,HS7KX3M719T9,938310620,,17,2021,2023
pittsburgh,Provac Inc,provac,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,1990,1990
pittsburgh,"Pulsemetrics, LLC",pulsemetrics,confirmed_grant,Allison Park,PA,15101,False,True,False,0.0,1.0,69988.0,0.0,0.0,,,,,,128819740,,6,2003,2003
pittsburgh,Q-CHEM INC,q chem,confirmed_grant,MC KEES ROCKS,PA,15136-2957,False,True,False,0.0,37.0,20168274.0,0.0,0.0,,,,,MXPESVR9KFE7,837635556,https://www.q-chem.com,8,1993,2023
pittsburgh,"QED IMAGING, INC.",qed imaging,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,99801.0,0.0,0.0,,,,,,,,,1998,1998
pittsburgh,QUANTITATIVE IMAGING SYSTEMS LLC,quantitative imaging systems,confirmed_grant,PITTSBURGH,PA,15238-1422,False,True,True,0.0,5.0,4038044.0,7.0,4038044.0,,,,,K5ELZZPK73V9,078362963,,2,2017,2022
pittsburgh,"Qrono, Inc.",qrono,confirmed_grant,Pittsburgh,PA,15213-3530,False,True,True,0.0,10.0,5289085.0,5.0,3304672.0,,,,,S8NSYCMSNF79,055292329,http://www.qrono.com,2,2013,2024
pittsburgh,"Quantum Simulations, Inc.",quantum simulations,confirmed_grant,Murrysville,PA,15668-9536,False,True,False,0.0,18.0,6728165.0,0.0,0.0,,,,,C1F5MFLB6KN6,157033957,http://www.quantumsimulations.com/,,2000,2012
pittsburgh,RAPID FLOW TECHNOLOGIES,rapid flow technologies,confirmed_grant,CHESWICK,PA,15024-4300,False,True,False,0.0,2.0,1149824.0,0.0,0.0,,,,,VXPJTRS84KC5,792306966,http://www.rapidflowtech.com,7,2015,2017
pittsburgh,RAPID TPC LLC,rapid tpc,confirmed_grant,PITTSBURGH,PA,15208-2438,False,True,False,0.0,1.0,74978.0,0.0,0.0,,,,,d2q7jkq9hfu7,079456277,,4,2023,2023
pittsburgh,"RC ELITE SYSTEMS, LLC",rc elite systems,confirmed_grant,GEORGETOWN,PA,15043-9509,False,True,False,0.0,1.0,139997.0,0.0,0.0,,,,,JQ5XGHU3M2S1,,https://www.rc-elite.com,2,2024,2024
pittsburgh,"RE2, INC.",re2,confirmed_grant,Pittsburgh,PA,15201-2722,False,True,False,0.0,35.0,22580765.35,0.0,0.0,,,,,JPPQX2EJ3NM1,091125695,http://www.resquared.com,80,2005,2021
pittsburgh,REDPATH GENETICS,redpath genetics,confirmed_grant,Pittsburgh,PA,15215,False,True,False,0.0,1.0,69320.0,0.0,0.0,,,,,,,,2,2003,2003
pittsburgh,"REDPATH INTEGRATED PATHOLOGY, INC.",redpath integrated pathology,confirmed_grant,PITTSBURGH,PA,15212-0491,False,True,False,0.0,1.0,99949.0,0.0,0.0,,,,,,,,,2006,2006
pittsburgh,RESILIENT COGNITIVE SOLUTIONS LLC,resilient cognitive solutions,confirmed_grant,PITTSBURGH,PA,15203-2242,False,True,False,0.0,4.0,1750968.9700000002,0.0,0.0,,,,,D59WXFJPFRX3,793184990,www.ResilientCognitiveSolutions.com,22,2010,2020
pittsburgh,RJ LEE GROUP INC,rj lee,confirmed_grant,MONROEVILLE,PA,15146-1516,False,True,False,0.0,25.0,15465389.51,0.0,0.0,,,,,H1DFZK529K81,052545431,http://www.rjlg.com,179,1987,2024
pittsburgh,Radarlock LLC,radarlock,confirmed_grant,Pittsburgh,PA,15238-3122,False,True,False,0.0,1.0,50000.0,0.0,0.0,,,,,CZGPV8URZMM3,,http://www.radarlocklabs.com,1,2019,2019
pittsburgh,Redzone Robotics Inc,redzone robotics,confirmed_grant,Pittsburgh,PA,00000,False,True,False,0.0,1.0,2341439.0,0.0,0.0,,,,,,,,,1988,1997
pittsburgh,"Rehab Dimensions, Inc.",rehab dimensions,confirmed_grant,Pittsburgh,PA,15239,False,True,False,0.0,0.0,40000.0,0.0,0.0,,,,,,,,,1995,1995
pittsburgh,"Renerge, Inc.",renerge,confirmed_grant,Pittsburgh,PA,15237-4013,False,True,False,0.0,3.0,932259.0,0.0,0.0,,,,,,969160329,,2,2012,2014
pittsburgh,Resource Recycling &,resource recycling,confirmed_grant,Pittsburgh,PA,15212,False,True,False,0.0,0.0,49993.0,0.0,0.0,,,,,,,,,1993,1993
pittsburgh,Rizzo P C Associates Inc.,rizzo p c associates,confirmed_grant,Pittsburgh,PA,15235,False,True,False,0.0,0.0,546621.0,0.0,0.0,,,,,,,,8,1985,1986
pittsburgh,"Roadbotics, Inc.",roadbotics,confirmed_grant,Pittsburgh,PA,15212,False,True,False,0.0,1.0,49677.0,0.0,0.0,,,,,JQ3RCC8CT4S6,,https://www.roadbotics.com/,4,2020,2020
pittsburgh,RobotWits LLC ,robotwits,confirmed_grant,Pittsburgh,PA,15217-2558,False,True,False,0.0,2.0,315621.0,0.0,0.0,,,,,EXETT9EKCF76,079139167,https://www.robotwits.com,9,2014,2021
pittsburgh,Rolltrusion Inc.,rolltrusion,confirmed_grant,Latrobe,PA,15650,False,True,False,0.0,0.0,68394.0,0.0,0.0,,,,,,,,,1993,1993
pittsburgh,Rubitection Inc,rubitection,confirmed_grant,Pittsburgh,PA,15218-2015,False,True,True,0.0,2.0,371415.0,1.0,221415.0,,,,,EEF1D2RG9HG3,031848818,www.rubitection.com,1,2013,2016
pittsburgh,"SAKINAH SALON, LLC",sakinah salon,confirmed_grant,PITTSBURGH,PA,15208-1533,False,True,False,0.0,1.0,125000.0,0.0,0.0,,,,,JY3PQ6KMH8R4,079328098,,2,2021,2021
pittsburgh,"SALIX LIGNOPOLYMERS, LLC",salix lignopolymers,confirmed_grant,Pittsburgh,PA,15217-0000,False,True,False,0.0,1.0,100000.0,0.0,0.0,,,,,,079503153,,2,2015,2015
pittsburgh,SCIENCEPLUSPLEASE LLC,scienceplusplease,confirmed_grant,PITTSBURGH,PA,15207-1508,False,True,True,0.0,1.0,742826.0,4.0,792826.0,,,,,LEAQKSEPJKY7,079149406,,2,2016,2016
pittsburgh,SDGroup,sdgroup,confirmed_grant,Waynesburg,PA,15370-0346,False,True,False,0.0,2.0,600000.0,0.0,0.0,,,,,,,,7,2006,2006
pittsburgh,"SENSIBLE PHOTONICS, INC.",sensible photonics,confirmed_grant,ALLISON PARK,PA,15101-3177,False,True,False,0.0,3.0,600000.0,0.0,0.0,,,,,KS9HW9XMJPE7,,https://www.sensiblephotonics.com,4,2024,2024
pittsburgh,"SENTEK GROUP, INC.",sentek,confirmed_grant,PITTSBURGH,PA,15217,False,True,False,0.0,0.0,100116.0,0.0,0.0,,,,,,,,,2001,2001
pittsburgh,"SEPARATION DESIGN GROUP, LLC",separation design,confirmed_grant,WAYNESBURG,PA,15370-3470,False,True,False,0.0,3.0,823820.0,0.0,0.0,,,,,,131098456,,,2004,2007
pittsburgh,"SEQUEL GENETICS, INC.",sequel genetics,confirmed_grant,PITTSBURGH,PA,15213,False,True,False,0.0,0.0,98960.0,0.0,0.0,,,,,,,,,2000,2000
pittsburgh,SHARP EDGE LABS INC,sharp edge labs,confirmed_grant,PITTSBURGH,PA,15203-2167,False,True,False,0.0,1.0,155777.0,0.0,0.0,,,,,GYKLBMNDGDM6,969923361,,0,2012,2012
pittsburgh,SHZOOM TECHNOLOGIES INC,shzoom technologies,confirmed_grant,PITTSBURGH,PA,15206-4051,False,True,False,0.0,1.0,74860.0,0.0,0.0,,,,,SP3TTDH6MN19,117185427,https://shzoom.com/fleet-accident-solutions/,5,2024,2024
pittsburgh,"SIMMTEC, INC.",simmtec,confirmed_grant,Allison Park,PA,15101,False,True,False,0.0,2.0,3126747.0,0.0,0.0,,,,,,111370032,,8,2002,2004
pittsburgh,SKEYES UNLIMITED CORP.,skeyes unlimited,confirmed_grant,Washington,PA,15301,False,True,False,0.0,4.0,1013527.0,0.0,0.0,,,,,D86ANCSS6FG4,133130752,,3,2007,2010
pittsburgh,"SPECTRAGENETICS, INC.",spectragenetics,confirmed_grant,PITTSBURGH,PA,15203-2194,False,True,True,0.0,8.0,6472895.0,10.0,4327904.0,,,,,GJ8VN5D6JHY9,129781667,WWW.SPECTRAGENETICS.COM,6,2003,2022
pittsburgh,"SPIRALGEN, INC.",spiralgen,confirmed_grant,BRIDGEVILLE,PA,15017-3061,False,True,False,0.0,3.0,370000.0,0.0,0.0,,,,,GAANPTT9ZBQ6,830728668,https://www.spiralgen.com,2,2009,2015
pittsburgh,"STAGEMARK, INC.",stagemark,confirmed_grant,PITTSBURGH,PA,15203,False,True,False,0.0,1.0,143725.0,0.0,0.0,,,,,,,,,2006,2006
pittsburgh,STRATEGY ROBOT INC,strategy robot,confirmed_grant,PITTSBURGH,PA,15232-2129,False,True,False,0.0,4.0,21036756.88,0.0,0.0,,,,,GVCHSZ7Z1UM3,081139496,strategyrobot.ai,8,2019,2025
pittsburgh,STS D'APPOLONIA LTD,sts d appolonia,confirmed_grant,MONROEVILLE,PA,15146,False,True,False,0.0,1.0,28359.0,0.0,0.0,,,,,,,,,1985,1985
pittsburgh,"Safaba Translation Solutions, Inc.",safaba translation solutions,confirmed_grant,Pittsburgh,PA,15217,False,True,False,0.0,2.0,650000.0,0.0,0.0,,,,,,831522607,www.safaba.com,10,2010,2012
pittsburgh,Schell Games LLC,schell games,confirmed_grant,PITTSBURGH,PA,15219-1146,False,True,True,0.0,9.0,5132554.67,3.0,835495.0,,,,,GFT8LMZNTEG2,166975396,https://www.schellgames.com,120,2014,2019
pittsburgh,SeaLion Energy Inc.,sealion energy,confirmed_grant,Pittsburgh,PA,15217,False,True,False,0.0,1.0,1623752.0,0.0,0.0,,,,,T34AU1G5NPD8,,https://sealionenergy.com,4,2025,2025
pittsburgh,Seer Systems Inc,seer systems,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,2.0,1356330.0,0.0,0.0,,,,,,,,,1989,1997
pittsburgh,Sensible Machines Inc,sensible machines,confirmed_grant,Pittsburgh,PA,-,False,True,False,0.0,2.0,878918.0,0.0,0.0,,,,,R6GBFUQ15433,826932399,www.sensiblemachines.com,3,2012,2013
pittsburgh,Sensor Frame Inc.,sensor frame,confirmed_grant,Pittsburgh,PA,15221,False,True,False,0.0,0.0,590000.0,0.0,0.0,,,,,,,,,1987,1988
pittsburgh,Sentient Systems Technology In,sentient systems technology in,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,0.0,524000.0,0.0,0.0,,,,,,,,6,1987,1988
pittsburgh,"Serviceware, Inc.",serviceware,confirmed_grant,Oakmont,PA,15139,False,True,False,0.0,1.0,74928.0,0.0,0.0,,,,,,,,,1995,1995
pittsburgh,Seta Corp.,seta,confirmed_grant,Oakmont,PA,15139,False,True,False,0.0,0.0,249575.0,0.0,0.0,,,,,,,,,1994,1995
pittsburgh,Silicon Technology Inc,silicon technology,confirmed_grant,Pittsburgh,PA,15239,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,6,1989,1989
pittsburgh,Sole Power LLC,sole power,confirmed_grant,Pittsburgh,PA,15206-3051,False,True,False,0.0,1.0,149015.0,0.0,0.0,,,,,HZ5KAJVNGDJ3,078686886,Solepowertech.com,6,2016,2016
pittsburgh,Spang and Company,spang and,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,1.0,99988.0,0.0,0.0,,,,,,004340949,,445,2009,2009
pittsburgh,"Speech Response Systems, Inc.",speech response systems,confirmed_grant,Pittsburgh,PA,15217,False,True,False,0.0,0.0,40000.0,0.0,0.0,,,,,,,,,1984,1984
pittsburgh,"Summit Materials, LLC",summit materials,confirmed_grant,Pittsburgh,PA,15057-,False,True,False,0.0,1.0,79932.0,0.0,0.0,,,,,SSHTJB8EYTB9,832116557,www.summitmaterials.com,3,2014,2014
pittsburgh,Suprex Corp.,suprex,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,600000.0,0.0,0.0,,,,,,,,,1984,1993
pittsburgh,"SureLogic, Inc.",surelogic,confirmed_grant,Pittsburgh,PA,15217 1602,False,True,False,0.0,2.0,198472.0,0.0,0.0,,,,,,790520071,,6,2009,2009
pittsburgh,Surface Engineering Assoc Inc.,surface engineering assoc,confirmed_grant,Aliquippa,PA,15001,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,1993,1993
pittsburgh,Sweetwood Specialty Co,sweetwood specialty,confirmed_grant,Claysville,PA,15323,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,4,1989,1989
pittsburgh,Symposia Inc,symposia,confirmed_grant,Pittsburgh,PA,15232,False,True,False,0.0,0.0,49470.0,0.0,0.0,,,,,,,,,1991,1991
pittsburgh,Systems Modeling Corp,systems modeling,confirmed_grant,Sewickley,PA,15143,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,1990,1990
pittsburgh,TELE-TRACKING TECHNOLOGIES,tele tracking technologies,confirmed_grant,PITTSBURGH,PA,15222,False,True,False,0.0,0.0,100000.0,0.0,0.0,,,,,,,,,2000,2000
pittsburgh,"TERRASIM, INC.",terrasim,confirmed_grant,Pittsburgh,PA,15222,False,True,False,0.0,12.0,5339312.0,0.0,0.0,,,,,FU9XLNFRPK37,036966802,,17,1999,2009
pittsburgh,THAR ENERGY LLC,thar energy,confirmed_grant,PITTSBURGH,PA,15238-2904,False,True,False,0.0,2.0,456500.0,0.0,0.0,,,,,S4LGDJW338R7,078439495,https://www.tharenergyllc.com,6,2020,2022
pittsburgh,TIMESYS CORP.,timesys,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,3.0,551382.0,0.0,0.0,,,,,,,,25,1996,2001
pittsburgh,TITAN ROBOTICS INC,titan robotics,confirmed_grant,Coraopolis,PA,15108,False,True,False,0.0,6.0,4973759.56,0.0,0.0,,,,,KD4ERZMXH7A5,079565973,http://www.titanrobots.com,70,2020,2025
pittsburgh,Tartan Labs Inc,tartan labs,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,0.0,115463.0,0.0,0.0,,,,,,,,50,1987,1987
pittsburgh,Telegraphiques,telegraphiques,confirmed_grant,Monroeville,PA,15146,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,1990,1990
pittsburgh,TestWorks,testworks,confirmed_grant,Sewickley,PA,15143-0000,False,True,False,0.0,3.0,700000.0,0.0,0.0,,,,,,793711602,,3,2008,2012
pittsburgh,Testing Services,testing services,confirmed_grant,Coraopolis,PA,15108,False,True,False,0.0,1.0,69400.0,0.0,0.0,,,,,,,,,1997,1997
pittsburgh,Thar Designs Inc.,thar designs,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,1.0,821725.0,0.0,0.0,,,,,,,,,1992,2002
pittsburgh,The Lucrum Group,lucrum,confirmed_grant,Wexford,PA,15090-7320,False,True,False,0.0,1.0,100000.0,0.0,0.0,,,,,GN72A2BS8J41,809522290,,1,2008,2008
pittsburgh,The Video Difference Inc.,video difference,confirmed_grant,Pittsburgh,PA,15202,False,True,False,0.0,0.0,148351.0,0.0,0.0,,,,,,,,,1990,1991
pittsburgh,Time Captain Inc.,time captain,confirmed_grant,Monroeville,PA,15146-,False,True,False,0.0,2.0,199932.0,0.0,0.0,,,,,,969081533,http://www.timecaptain.com,1,2012,2012
pittsburgh,Touchstone Computer Learning,touchstone computer learning,confirmed_grant,Pittsburgh,PA,15208,False,True,False,0.0,0.0,24204.0,0.0,0.0,,,,,,,,,1991,1991
pittsburgh,Touchtown Inc.,touchtown,confirmed_grant,Oakmont,PA,15139,False,True,False,0.0,2.0,237604.0,0.0,0.0,,,,,GLQUCDRN2ER1,082344156,www.touchtown.us,22,2009,2012
pittsburgh,"Toward A Better Humanity, LLC",toward a better humanity,confirmed_grant,Pittsburgh,PA,15208,False,True,False,0.0,1.0,275000.0,0.0,0.0,,,,,K2CPD94EK494,,https://www.towardabetterhumanity.com,1,2024,2024
pittsburgh,TradingCube Inc.,tradingcube,confirmed_grant,Pittsburgh,PA,15228,False,True,False,0.0,2.0,599858.0,0.0,0.0,,,,,,,,3,2003,2004
pittsburgh,Ttm Technology Assoc,ttm technology assoc,confirmed_grant,Latrobe,PA,15650,False,True,False,0.0,1.0,74968.0,0.0,0.0,,,,,,,,,1996,1996
pittsburgh,"TutorGen, Inc.",tutorgen,confirmed_grant,Pittsburgh,PA,15217,False,True,False,0.0,5.0,1400000.0,0.0,0.0,,,,,PSF4XZ7A55X3,967553566,www.aicontinuum.com,3,2014,2019
pittsburgh,URSUS Medical LLC,ursus medical,confirmed_grant,PITTSBURGH,PA,15239-2716,False,True,True,0.0,1.0,341520.0,1.0,341520.0,,,,,C8QBYAGG9FK5,079617248,1963,3,2017,2017
pittsburgh,"UbiCue, Inc.",ubicue,confirmed_grant,Pittsburgh,PA,15201,False,True,False,0.0,1.0,150000.0,0.0,0.0,,,,,,055291990,http://www.ubicueinc.com/,2,2013,2013
pittsburgh,University Research & Dev Asso,university research dev asso,confirmed_grant,Pittsburgh,PA,15213,False,True,False,0.0,0.0,49530.0,0.0,0.0,,,,,,,,7,1986,1986
pittsburgh,Ursus Medical Designs LLC,ursus medical designs,confirmed_grant,PITTSBURGH,PA,15239-2716,False,True,False,0.0,1.0,225000.0,0.0,0.0,,,,,ZKPJDTATZE91,080871583,Ursus Medical Designs LLC,2,2018,2018
pittsburgh,VANISH THERAPEUTICS INC,vanish therapeutics,confirmed_grant,MARS,PA,16046-1305,False,True,True,0.0,1.0,693472.0,2.0,693472.0,,,,,KFUXJEFEJ1F1,118155280,,3,2023,2023
pittsburgh,"VASCOR, INC.",vascor,confirmed_grant,PITTSBURGH,PA,15238,False,True,False,0.0,1.0,770950.0,0.0,0.0,,,,,,,,,2001,2003
pittsburgh,"VELO.AI, INC.",velo ai,confirmed_grant,PITTSBURGH,PA,15224-1707,False,True,False,0.0,1.0,199531.17,0.0,0.0,,,,,ETEZBQWL1GT9,,https://www.velo.ai,4,2025,2025
pittsburgh,VEST INC.,vest,confirmed_grant,PITTSBURGH,PA,15238-6130,False,True,True,0.0,2.0,2412113.0,2.0,1464303.0,,,,,GFRTTP6TPJL1,,,5,2024,2025
pittsburgh,VISIMO LLC,visimo,confirmed_grant,CARNEGIE,PA,15106-2051,False,True,False,0.0,24.0,8175846.5,0.0,0.0,,,,,X854ZJDHWHJ5,016990771,http://www.visimo.ai,24,2021,2025
pittsburgh,"VISIONAIRE PRODUCTS, INC",visionaire products,confirmed_grant,PITTSBURGH,PA,15238-2239,False,True,False,0.0,2.0,1256000.0,0.0,0.0,,,,,CUKAFNSRJWJ7,047484263,,4,2021,2023
pittsburgh,VIVASC THERAPEUTICS INC,vivasc therapeutics,confirmed_grant,PITTSBURGH,PA,15203-2194,False,True,True,0.0,2.0,611957.0,2.0,611957.0,,,,,JGV7NE1LFTT9,116987189,https://www.vivasctherapeutics.com,3,2020,2022
pittsburgh,VOCI TECHNOLOGIES INCORPORATED,voci technologies,confirmed_grant,PITTSBURGH,PA,15217-1725,False,True,False,0.0,6.0,1692874.0,0.0,0.0,,,,,WRL3N9JB4AS9,826859972,http://www.vocitec.com,20,2012,2016
pittsburgh,Veracity Forecasting and Analysis,veracity forecasting and analysis,confirmed_grant,Pittsburgh,PA,15237-,False,True,False,0.0,3.0,1047037.0,0.0,0.0,,,,,RFCGFMNZB1T8,078449586,www.veracityFA.com,2,2014,2018
pittsburgh,Viking Energy Corp.,viking energy,confirmed_grant,Pittsburgh,PA,15206,False,True,False,0.0,0.0,549969.0,0.0,0.0,,,,,,,,,1983,1984
pittsburgh,Viking Systems International,viking systems international,confirmed_grant,Pittsburgh,PA,15238,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,1992,1992
pittsburgh,Virolac Industries,virolac industries,confirmed_grant,Waynesburg,PA,15370,False,True,False,0.0,0.0,549852.0,0.0,0.0,,,,,,,,,1989,1990
pittsburgh,"Vocollect, Inc.",vocollect,confirmed_grant,Pittsburgh,PA,15235 4558,False,True,False,0.0,1.0,99380.0,0.0,0.0,,,,,KVU3DE1M77M6,183056647,,359,2009,2009
pittsburgh,WRIGHT WOLD SCIENTIFIC LLC,wright wold scientific,confirmed_grant,PITTSBURGH,PA,15206-3956,False,True,False,0.0,1.0,223898.0,0.0,0.0,,,,,EUMEJYFSSAZ5,042513810,https://www.swiftagsystems.com/,2,2021,2021
pittsburgh,Walters Scientific Instrument,walters scientific instrument,confirmed_grant,Pittsburgh,PA,15232,False,True,False,0.0,0.0,525503.0,0.0,0.0,,,,,,,,,1992,1994
pittsburgh,"Washburn Therapeutics, Inc.",washburn therapeutics,confirmed_grant,Pittsburgh,PA,-,False,True,False,0.0,2.0,335770.0,0.0,0.0,,,,,D6FWWNAJCMJ7,803136758,www.washburntherapeutics.com,2,2010,2013
pittsburgh,Western Oncolytics Ltd,western oncolytics,confirmed_grant,PITTSBURGH,PA,15238-2906,False,True,True,0.0,2.0,1290551.0,2.0,1290551.0,,,,,U5BMCQKCNJS7,031758256,,13,2019,2020
pittsburgh,Wombat Security Technologies,wombat security technologies,confirmed_grant,Pittsburgh,PA,-,False,True,False,0.0,4.0,1693479.0,0.0,0.0,,,,,,828234067,www.wombatsecurity.com,10,2009,2012
pittsburgh,"XTAL MATIC, INC.",xtal matic,confirmed_grant,PITTSBURGH,PA,15209,False,True,False,0.0,1.0,183926.0,0.0,0.0,,,,,,,,,2002,2002
pittsburgh,Yodel Labs Inc,yodel labs,confirmed_grant,Pittsburgh,PA,15217-1345,False,True,False,0.0,2.0,959023.0,0.0,0.0,,,,,LGBKK7LA42J3,080472154,,4,2017,2019
pittsburgh,Zivic Miller Laboratories Inc,zivic miller laboratories,confirmed_grant,Allison Park,PA,15101,False,True,False,0.0,0.0,50000.0,0.0,0.0,,,,,,,,,1992,1992
pittsburgh,roBlocks LLC,roblocks,confirmed_grant,Pittsburgh,PA,15232-2823,False,True,False,0.0,3.0,747906.0,0.0,0.0,,,,,,809096808,,,2009,2012
pittsburgh,"AbiliLife, Inc.",abililife,confirmed_strong,PITTSBURGH,PA,15206,True,True,False,3.0,1.0,224997.0,0.0,0.0,2014,Corporation,Biotechnology,0001651121,ZXHDMTFVNFY8,079777812,Abililife.com,2,2016,2016
pittsburgh,Advanced Optronics Inc,advanced optronics,confirmed_strong,PITTSBURGH,PA,15213,True,True,True,1.0,2.0,1572433.0,2.0,1572433.0,2021,Corporation,Other Health Care,0002018950,X8BVTKLATEA3,117952250,,4,2023,2025
pittsburgh,"Apollo Neuroscience, Inc.",apollo neuroscience,confirmed_strong,PITTSBURGH,PA,15217,True,True,False,10.0,3.0,509387.89,0.0,0.0,2017,Corporation,Other Health Care,0001735427,GV38LQFMRC35,080919428,http://www.apolloneuro.com,5,2018,2025
