msa,source_form_d,source_sbir,source_nih,source_tto,form_d_filings,sbir_awards,sbir_total_usd,nih_grants,nih_total_usd,name,name_norm,tier,entity_type,ls_subcategory,city,state,zip,industry,tagline,tto_source_name,cik,uei,duns,website,employees,sbir_first_year,sbir_last_year,tto_location,url,priority_score,founded_year
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Cyprus Clinical Labs of Louisiana, LLC",cyprus clinical labs of louisiana,operating_company,startup,medtech,PLANO,TX,75075,Other Health Care,,,1624057.0,,,,,,,,,3,2014.0
dallas,True,False,False,False,9.0,0.0,0.0,0.0,0.0,"Denton Surgery Center, LLC",denton surgery center,operating_company,startup,medtech,DENTON,TX,76210,Other Health Care,,,1603417.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Discovery Tox, LLC",discovery tox,operating_company,startup,medtech,ROANOKE,TX,76262,Other Health Care,,,1658701.0,,,,,,,,,3,2014.0
dallas,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"ENDOSTIM, INC.",endostim,operating_company,startup,medtech,Dallas,TX,75244,Other Health Care,,,1469166.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Fruit Street Health, P.B.C.",fruit street health p b c,operating_company,startup,medtech,Fort Worth,TX,76112,Other Health Care,,,1609428.0,,,,,,,,,3,
dallas,True,False,False,False,6.0,0.0,0.0,0.0,0.0,"Gramercy Extremity Orthopedics, LLC",gramercy extremity orthopedics,operating_company,startup,medtech,CARROLLTON,TX,75006,Other Health Care,,,1655147.0,,,,,,,,,3,2014.0
dallas,True,False,False,False,8.0,0.0,0.0,0.0,0.0,"Greenville Surgery Center, LLC",greenville surgery center,operating_company,startup,medtech,DALLAS,TX,75231,Other Health Care,,,802461.0,,,,,,,,,3,2013.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"HER Technologies, Inc.",her technologies,operating_company,startup,medtech,DALLAS,TX,75240,Other Health Care,,,1555904.0,,,,,,,,,3,2010.0
dallas,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Healthcare Now, Inc",healthcare now,operating_company,startup,medtech,PLANO,TX,75023,Other Health Care,,,1802484.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Houston Northwest Operating Company, L.L.C.",houston northwest operating l l c,operating_company,startup,medtech,DALLAS,TX,75202,Other Health Care,,,1411202.0,,,,,,,,,3,
dallas,True,False,False,False,8.0,0.0,0.0,0.0,0.0,Ideal Implant Inc,ideal implant,operating_company,startup,medtech,Dallas,TX,75244,Other Health Care,,,1360739.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"ImplementHIT, Inc",implementhit,operating_company,startup,medtech,DALLAS,TX,75219,Other Health Care,,,1708809.0,,,,,,,,,3,
dallas,True,False,False,False,5.0,0.0,0.0,0.0,0.0,"JDCQ Solutions, LLC",jdcq solutions,operating_company,startup,medtech,ADDISON,TX,75001,Other Health Care,,,1673761.0,,,,,,,,,3,2014.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"KBS Research, LLC.",kbs research,operating_company,startup,medtech,PLANO,TX,75024,Other Health Care,,,1625819.0,,,,,,,,,3,2012.0
dallas,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"KLOWEN BRACES, INC.",klowen braces,operating_company,startup,medtech,Richardson,TX,75081,Other Health Care,,,1853519.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Lab Equipment Holdings, LLC",lab equipment,operating_company,startup,medtech,CARROLLTON,TX,75007,Other Health Care,,,1632518.0,,,,,,,,,3,2014.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Lebanon Surgicenter, LLC",lebanon surgicenter,operating_company,startup,medtech,DALLAS,TX,75240,Other Health Care,,,2082535.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Legacy Ventures, LLC",legacy ventures,operating_company,startup,medtech,Plano,TX,75024,Other Health Care,,,1736238.0,,,,,,,,,3,
dallas,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"Life Warmer, Inc.",life warmer,operating_company,startup,medtech,PLANO,TX,75074,Other Health Care,,,1735991.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"MIDAS LABORATORIES, LLC",midas laboratories,operating_company,startup,medtech,DALLAS,TX,75254,Other Health Care,,,1633154.0,,,,,,,,,3,2012.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Modern Dental Services, LP",modern dental services lp,operating_company,startup,medtech,DALLAS,TX,75234,Other Health Care,,,1616989.0,,,,,,,,,3,2014.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"New Way Labs, LLC",new way labs,operating_company,startup,medtech,DALLAS,TX,75240,Other Health Care,,,1622831.0,,,,,,,,,3,2014.0
dallas,True,False,False,False,6.0,0.0,0.0,0.0,0.0,"North Dallas Surgical Center, LLC",north dallas surgical center,operating_company,startup,medtech,DALLAS,TX,75287,Other Health Care,,,1499622.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Nuvothera, Inc.",nuvothera,operating_company,startup,medtech,COLLEYVILLE,TX,76034,Other Health Care,,,1688456.0,,,,,,,,,3,2014.0
dallas,True,False,False,False,2.0,0.0,0.0,0.0,0.0,ORAMETRIX INC,orametrix,operating_company,startup,medtech,RICHARDSON,TX,75082,Other Health Care,,,1119087.0,,,,,,,,,3,
dallas,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Ocudyne, Inc.",ocudyne,operating_company,startup,medtech,Plano,TX,75093,Other Health Care,,,1590563.0,,,,,,,,,3,2013.0
dallas,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"Ophthalmology Surgery Center of Dallas, LLC",ophthalmology surgery center of dallas,operating_company,startup,medtech,DALLAS,TX,75231,Other Health Care,,,1462766.0,,,,,,,,,3,
dallas,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"PFO Global, Inc.",pfo global,operating_company,startup,medtech,IRVING,TX,75063,Other Health Care,,,1456455.0,,,,,,,,,3,
dallas,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"Park Hill Surgery Center, LLC",park hill surgery center,operating_company,startup,medtech,FORT WORTH,TX,76107,Other Health Care,,,1793287.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Perfect IP, LLC",perfect ip,operating_company,startup,medtech,DALLAS,TX,75201,Other Health Care,,,1726236.0,,,,,,,,,3,2013.0
dallas,True,False,False,False,4.0,0.0,0.0,0.0,0.0,"Physicians Integrated Network, LLC",physicians integrated network,operating_company,startup,medtech,DALLAS,TX,75248,Other Health Care,,,1723003.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Prana Essentials, Inc.",prana essentials,operating_company,startup,medtech,IRVING,TX,75038,Other Health Care,,,1642094.0,,,,,,,,,3,2011.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Premier One Emergency Centers, LLC",premier one emergency centers,operating_company,startup,medtech,FRISCO,TX,75034,Other Health Care,,,1681887.0,,,,,,,,,3,2013.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"RealTime Laboratories, Inc.",realtime laboratories,operating_company,startup,medtech,CARROLLTON,TX,75010,Other Health Care,,,1767082.0,,,,,,,,,3,
dallas,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"SENIOR CARE CENTERS, LLC",senior care centers,operating_company,startup,medtech,DALLAS,TX,75201,Other Health Care,,,1465319.0,,,,,,,,,3,
dallas,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Socrates Health Solutions, Inc.",socrates health solutions,operating_company,startup,medtech,DALLAS,TX,75214,Other Health Care,,,1594118.0,,,,,,,,,3,2013.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Solutions for Otolaryngology, L.L.C.",solutions for otolaryngology l l c,operating_company,startup,medtech,PLANO,TX,75093,Other Health Care,,,1853629.0,,,,,,,,,3,
dallas,True,False,False,False,5.0,0.0,0.0,0.0,0.0,"Surgical Caregivers of Fort Worth, LLC",surgical caregivers of fort worth,operating_company,startup,medtech,Fort Worth,TX,76104,Other Health Care,,,1463790.0,,,,,,,,,3,2013.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Syntilla Medical, LLC",syntilla medical,operating_company,startup,medtech,DALLAS,TX,75225,Other Health Care,,,1600314.0,,,,,,,,,3,2013.0
dallas,True,False,False,False,4.0,0.0,0.0,0.0,0.0,"Texas Health Craig Ranch Surgery Center, LLC",texas health craig ranch surgery center,operating_company,startup,medtech,MCKINNEY,TX,75070,Other Health Care,,,1574555.0,,,,,,,,,3,2013.0
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Vitruvian BioMedical, Inc.",vitruvian biomedical,operating_company,startup,medtech,ADDISON,TX,TX,Pharmaceuticals,,,1693587.0,,,,,,,,,3,
dallas,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Wilson Creek Surgical Center, LLC",wilson creek surgical center,operating_company,startup,medtech,MCKINNEY,TX,75070,Other Health Care,,,1831348.0,,,,,,,,,3,
dallas,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"iDocsWeb, LLC",idocsweb,operating_company,startup,medtech,Plano,TX,75024,Other Health Care,,,1603672.0,,,,,,,,,3,
dallas,False,True,True,False,0.0,1.0,226310.0,1.0,226310.0,"AGYPHARMA, LLC",agypharma,grant_only_company,startup,pharma,Mansfield,TX,76063-3809,Pharmaceuticals,,,,WLLMK987R9M5,940639748,,,2016.0,2016.0,,,2,
dallas,False,True,False,False,0.0,3.0,449976.0,0.0,0.0,"BIOSTONE ANIMAL HEALTH, LLC",biostone animal health,grant_only_company,startup,unknown,SOUTHLAKE,TX,76092-7515,Other Health Care,,,,ZY5MJJE9NCR8,085762422,,7.0,2021.0,2023.0,,,2,
dallas,False,True,False,False,0.0,4.0,2179243.0,0.0,0.0,"Davis Technologies International, Inc. ",davis technologies international,grant_only_company,startup,biotech,Dallas,TX,75248-4234,Biotechnology,,,,RCKJMPWF9JR5,603053901,,9.0,1990.0,2015.0,,,2,
dallas,False,True,False,False,0.0,5.0,3511466.34,0.0,0.0,GALAXY UNMANNED SYSTEMS LLC,galaxy unmanned systems,grant_only_company,startup,unknown,ARLINGTON,TX,76017-4301,Other Health Care,,,,MSVZXVL1XRN6,117011828,https://galaxyuas.com/,9.0,2020.0,2023.0,,,2,
dallas,False,True,False,False,0.0,2.0,99999.0,0.0,0.0,NANOFLOWX INC,nanoflowx,grant_only_company,startup,unknown,CARROLLTON,TX,75006-5022,Other Health Care,,,,G21BBFK652K5,092828901,http://www.nanoflowx.com,12.0,2019.0,2022.0,,,2,
dallas,False,True,False,False,0.0,3.0,1524862.0,0.0,0.0,"Vectornav Technologies, LLC",vectornav technologies,grant_only_company,startup,biotech,Dallas,TX,75238-1653,Biotechnology,,,,KGQBGYN7A911,831976944,,12.0,2012.0,2019.0,,,2,
dallas,False,False,False,True,0.0,0.0,0.0,0.0,0.0,AvidBiotics,avidbiotics,tto_spinout,startup,unknown,South San Francisco,CA,94080,Other Health Care,,utsw_known,,,,,,,,,,2,2005.0
dallas,False,True,True,False,0.0,2.0,476751.0,1.0,251943.0,BIOLUM SCIENCES LLC,biolum sciences,grant_only_company,startup,unknown,DALLAS,TX,75247-6204,Other Health Care,,,,J6KMAKJJVNB5,080065785,https://www.biolumsciences.com/,4.0,2020.0,2021.0,,,1,
dallas,False,True,False,False,0.0,8.0,2035930.0,0.0,0.0,Dallas Optical Systems Inc,dallas optical systems,grant_only_company,startup,unknown,ROCKWALL,TX,75032-6708,Other Health Care,,,,C5B8XELMYWL5,868448655,,3.0,2009.0,2021.0,,,1,
dallas,False,True,True,False,0.0,1.0,350000.0,1.0,350000.0,"FPRT BIO, INC.",fprt bio,grant_only_company,startup,unknown,COLLEYVILLE,TX,76034-4643,Other Health Care,,,,,078495719,www.fprtbio.com,4.0,2015.0,2015.0,,,0,
dallas,False,True,True,False,0.0,2.0,1385445.0,3.0,1385445.0,GenomeDesigns Laboratory LLC,genomedesigns laboratory,grant_only_company,startup,unknown,Richardson,TX,75080-2634,Other Health Care,,,,U48CHEQC2HD5,080479146,,4.0,2017.0,2019.0,,,0,
dallas,False,True,False,False,0.0,9.0,4003037.0,0.0,0.0,Organizational Wellness & Learning Systems Inc,organizational wellness learning systems,grant_only_company,startup,unknown,Fort Worth,TX,76107-6560,Other Health Care,,,,FNQZVE7MP3E9,140737458,,,2002.0,2015.0,,,0,
dallas,False,True,False,False,0.0,1.0,98213.5,0.0,0.0,"Peak Nano Optics, LLC",peak nano optics,grant_only_company,startup,unknown,RICHARDSON,TX,75080-3512,Other Health Care,,,,D8U2RMML79N8,080402515,peaknano.com,3.0,2017.0,2017.0,,,0,2016.0
dallas,False,True,True,False,0.0,1.0,149995.0,1.0,149995.0,"TissueGen, Inc",tissuegen,grant_only_company,startup,unknown,Dallas,TX,75235,Other Health Care,,,,EC6MJJ3LG716,193308298,www.tissuegen.com,5.0,2015.0,2015.0,,,0,2000.0
philadelphia,True,True,True,True,10.0,4.0,7299958.0,7.0,9299958.0,"Linnaeus Therapeutics, Inc.",linnaeus therapeutics,operating_company,startup,pharma,Haddonfield,NJ,08033,Biotechnology,,penn_known,1752026.0,S4PUHLJ9SQ45,079989475,,3.0,2025.0,2025.0,,,11,2015.0
philadelphia,True,True,False,False,1.0,1.0,274416.0,0.0,0.0,"BioLattice Ophthalmics, Inc,",biolattice ophthalmics,operating_company,startup,biotech,PHILADELPHIA,PA,19104,Biotechnology,,,2125596.0,LC47X4J1YY45,,https://biolatticetech.com/,1.0,2024.0,2024.0,,,9,2023.0
philadelphia,True,True,True,False,5.0,1.0,300000.0,1.0,300000.0,Chimeron Bio Corp,chimeron bio,operating_company,startup,biotech,PHILADELPHIA,PA,19104,Other Health Care,,,1837360.0,GE9QEPP5XCA3,080175975,www.chimeron.com,5.0,2024.0,2024.0,,,9,2015.0
philadelphia,True,True,True,False,7.0,3.0,830549.0,2.0,570578.0,EpiVario Inc.,epivario,operating_company,startup,pharma,PHILADELPHIA,PA,19146,Pharmaceuticals,,,1753351.0,M6ZTFQ3K1WT3,080995456,Http://Www.epivario.com,2.0,2022.0,2024.0,,,9,2017.0
philadelphia,True,False,False,True,7.0,0.0,0.0,0.0,0.0,Aro Biotherapeutics Co,aro biotherapeutics,operating_company,startup,pharma,PHILADELPHIA,PA,19104,Biotechnology,,penn_known,1773305.0,,,,,,,,,8,2017.0
philadelphia,True,False,False,True,6.0,0.0,0.0,0.0,0.0,CARISMA Therapeutics Inc.,carisma therapeutics,operating_company,startup,pharma,PHILADELPHIA,PA,19104,Biotechnology,,penn_known,1708649.0,,,,,,,,,8,2017.0
philadelphia,True,True,True,False,3.0,10.0,12255385.49,16.0,12492185.0,"Evrys Bio, LLC",evrys bio,operating_company,startup,pharma,DOYLESTOWN,PA,18902,Pharmaceuticals,,,1597945.0,TM98GAF3Z6Q6,078290773,,8.0,2014.0,2024.0,,,8,2012.0
philadelphia,True,True,True,False,5.0,5.0,6763808.0,9.0,6471349.0,"ImCare Biotech, Inc.",imcare biotech,operating_company,startup,biotech,DOYLESTOWN,PA,18902,Biotechnology,,,1806270.0,K68HYAKNBMX5,967688073,https://www.imcarebiotech.com,3.0,2012.0,2025.0,,,8,2011.0
philadelphia,True,False,False,True,4.0,0.0,0.0,0.0,0.0,"Interius BioTherapeutics, Inc.",interius biotherapeutics,operating_company,startup,pharma,PHILADELPHIA,PA,19103,Biotechnology,,penn_known,1807811.0,,,,,,,,,8,2019.0
philadelphia,True,False,False,True,1.0,0.0,0.0,0.0,0.0,"Limelight Bio, Inc.",limelight bio,operating_company,startup,biotech,PHILADELPHIA,PA,19146,Biotechnology,,penn_known,1785544.0,,,,,,,,,8,2016.0
philadelphia,True,True,True,False,3.0,1.0,333843.0,1.0,333843.0,"Panorama Medicine, Inc.",panorama medicine,operating_company,startup,pharma,PHILADELPHIA,PA,19104,Biotechnology,,,1775212.0,VE8NXFEDB9C8,,https://www.panoramamedicine.com/,10.0,2023.0,2023.0,,,8,2018.0
philadelphia,True,True,True,False,5.0,7.0,8106462.0,10.0,8106462.0,"Praeventix, Inc.",praeventix,operating_company,startup,biotech,EXTON,PA,19341,Biotechnology,,,1952974.0,NLSMGTKWQR16,080096088,,4.0,2017.0,2023.0,,,8,2022.0
philadelphia,True,True,True,False,1.0,1.0,604066.0,3.0,604066.0,"Sentrimed, Inc.",sentrimed,operating_company,startup,biotech,MULLICA HILL,NJ,08062,Biotechnology,,,2014313.0,CLFYGDBZ96B3,080819971,http://www.sentrimed.com,1.0,2022.0,2022.0,,,8,2023.0
philadelphia,True,False,False,True,6.0,0.0,0.0,0.0,0.0,"Tmunity Therapeutics, Inc.",tmunity therapeutics,operating_company,startup,pharma,PHILADELPHIA,PA,19104,Pharmaceuticals,,penn_known,1661702.0,,,,,,,,,8,2015.0
philadelphia,True,True,True,False,7.0,21.0,36059307.0,84.0,150475318.0,"VenatoRx Pharmaceuticals, Inc.",venatorx pharmaceuticals,operating_company,startup,pharma,MALVERN,PA,19355,Pharmaceuticals,,,1590501.0,MBBKNBU5DCC6,962754037,https://www.venatorx.com,70.0,2011.0,2024.0,,,8,2010.0
philadelphia,True,False,False,True,2.0,0.0,0.0,0.0,0.0,"Verismo Therapeutics, Inc.",verismo therapeutics,operating_company,startup,pharma,Philadelphia,PA,19104,Pharmaceuticals,,penn_known,1855431.0,,,,,,,,,8,2020.0
philadelphia,True,True,True,False,4.0,4.0,3581054.0,3.0,2681054.0,"ZSX Medical, LLC",zsx medical,operating_company,startup,biotech,PHILADELPHIA,PA,19104,Biotechnology,,,1668486.0,M6HJL5Q4DJM9,831018606,www.zipstitch.com,3.0,2013.0,2025.0,,,8,
philadelphia,True,True,False,False,7.0,1.0,256000.0,0.0,0.0,"MBF Therapeutics, Inc.",mbf therapeutics,operating_company,startup,pharma,AMBLER,PA,19002,Biotechnology,,,1458729.0,MDBMP1F2NHL6,829416853,https://www.mbftherapeutics.com,4.0,2022.0,2022.0,,,7,
philadelphia,True,True,True,False,5.0,2.0,890560.0,3.0,890560.0,"NexEos Diagnostics, Inc.",nexeos diagnostics,operating_company,startup,diagnostics,WAYNE,PA,19087,Other Health Care,,,1783828.0,LXJ8CMMEJKN5,117111549,http://www.nexeosdx.com,6.0,2020.0,2021.0,,,7,2019.0
philadelphia,True,False,False,True,7.0,0.0,0.0,0.0,0.0,"Ocugen, Inc.",ocugen,operating_company,startup,biotech,MALVERN,PA,19355,Biotechnology,,penn_known,1696601.0,,,,,,,,,7,2013.0
philadelphia,True,True,True,False,3.0,3.0,3094288.42,3.0,1601137.0,"Painqx, Inc.",painqx,operating_company,startup,biotech,KENNETT SQUARE,PA,19348,Biotechnology,,,1670187.0,NEC4JJ5BLMT6,079936875,www.painqx.com,2.0,2018.0,2021.0,,,7,2015.0
philadelphia,True,True,True,False,2.0,4.0,4926402.0,6.0,4449211.0,"Phrase Health, Inc.",phrase health,operating_company,startup,medtech,PHILADELPHIA,PA,19103,Other Health Care,,,1767123.0,FTRBGK81LY49,080387948,https://www.phrasehealth.com,10.0,2019.0,2024.0,,,7,2018.0
philadelphia,True,True,True,False,1.0,1.0,1956554.0,1.0,847789.0,"PolyCore Therapeutics, Inc.",polycore therapeutics,operating_company,startup,pharma,PHILADELPHIA,PA,19104,Biotechnology,,,1914733.0,QUKQAGV7CDK5,079729939,,2.0,2020.0,2020.0,,,7,2022.0
philadelphia,True,True,False,False,2.0,1.0,2613534.0,0.0,0.0,"Treovir, LLC",treovir,operating_company,startup,biotech,BALA CYNWYD,PA,19004,Biotechnology,,,1825493.0,P3MKE8JK22Q8,117087257,,2.0,2020.0,2020.0,,,7,2019.0
philadelphia,True,True,True,False,2.0,1.0,1364080.0,1.0,1364080.0,"VESTECK, INC.",vesteck,operating_company,startup,medtech,WEST CHESTER,PA,19380,Other Health Care,,,1882165.0,M6PQQ54233Q6,,http://www.vesteck.com/,7.0,2025.0,2025.0,,,7,2019.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Adulsa Therapeutics Corp,adulsa therapeutics,operating_company,startup,pharma,BERWYN,PA,19312,Biotechnology,,,1887934.0,,,,,,,,,6,2020.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,Agronomed Pharmaceuticals LLC,agronomed pharmaceuticals,operating_company,startup,pharma,EXTON,PA,19341,Other Health Care,,,1779215.0,,,,,,,,,6,2017.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Alveus Therapeutics, Inc.",alveus therapeutics,operating_company,startup,pharma,PHILADELPHIA,PA,19103,Pharmaceuticals,,,2075856.0,,,,,,,,,6,2023.0
philadelphia,True,False,False,False,7.0,0.0,0.0,0.0,0.0,"Amalgam Rx, Inc.",amalgam rx,operating_company,startup,pharma,WILMINGTON,DE,19803,Other Health Care,,,1667234.0,,,,,,,,,6,2016.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Amplifi Vascular, Inc.",amplifi vascular,operating_company,startup,biotech,WILMINGTON,DE,19801,Biotechnology,,,1990753.0,,,,,,,,,6,2023.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"AptaCo, Inc.",aptaco,operating_company,startup,biotech,WILMINGTON,DE,19801,Biotechnology,,,1647844.0,,,,,,,,,6,2015.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Atheric Pharmaceutical LLC,atheric pharmaceutical,operating_company,startup,pharma,RIVERTON,NJ,08077,Pharmaceuticals,,,1682731.0,,,,,,,,,6,2016.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Avantia Labs Inc.,avantia labs,operating_company,startup,biotech,Ambler,PA,19002,Biotechnology,,,2001661.0,,,,,,,,,6,2023.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,Avstera Therapeutics Corp.,avstera therapeutics,operating_company,startup,pharma,MALVERN,PA,19355,Biotechnology,,,1878281.0,,,,,,,,,6,2020.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,BPV-1 LLC,bpv 1,operating_company,startup,pharma,WEST CHESTER,PA,19382,Pharmaceuticals,,,1789898.0,,,,,,,,,6,2019.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"BioCurie, Inc.",biocurie,operating_company,startup,biotech,WILMINGTON,DE,19801,Biotechnology,,,2072544.0,,,,,,,,,6,2021.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Biophysical Therapeutics, Inc.",biophysical therapeutics,operating_company,startup,pharma,WILMINGTON,DE,19808,Biotechnology,,,1980213.0,,,,,,,,,6,2022.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"BlueWhale Bio, Inc.",bluewhale bio,operating_company,startup,biotech,PHILADELPHIA,PA,19104,Biotechnology,,,1989669.0,,,,,,,,,6,2022.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"CHIP Diagnostics, Inc.",chip diagnostics,operating_company,startup,diagnostics,WILMINGTON,DE,19801,Biotechnology,,,1668540.0,,,,,,,,,6,2015.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"CHONDRIAL THERAPEUTICS HOLDINGS, LLC",chondrial therapeutics,operating_company,startup,pharma,BALA CYNWYD,PA,19004,Biotechnology,,,1776691.0,,,,,,,,,6,2016.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Cannabinoid API Solutions, LLC",cannabinoid api solutions,operating_company,startup,pharma,BLUE BELL,PA,19422,Pharmaceuticals,,,1946266.0,,,,,,,,,6,2022.0
philadelphia,True,False,True,False,4.0,0.0,0.0,1.0,500000.0,"Castle Creek Biosciences, Inc.",castle creek biosciences,operating_company,startup,biotech,Exton,PA,19341,Biotechnology,,,1756702.0,,,,,,,,,6,2018.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Centry Pharma, Inc.",centry pharma,operating_company,startup,pharma,WILMINGTON,DE,19808,Pharmaceuticals,,,1859637.0,,,,,,,,,6,2020.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"CiVi Biopharma Holdings, Inc.",civi biopharma,operating_company,startup,pharma,BRYN MAWR,PA,19010,Pharmaceuticals,,,1740380.0,,,,,,,,,6,2017.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Clytusan Corp Inc.,clytusan,operating_company,startup,biotech,MORRISVILLE,PA,19067,Biotechnology,,,1891304.0,,,,,,,,,6,2021.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"Code Biotherapeutics, Inc.",code biotherapeutics,operating_company,startup,pharma,HATFIELD,PA,19440,Other Health Care,,,1852269.0,,,,,,,,,6,2020.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"CorriXR Therapeutics, Inc.",corrixr therapeutics,operating_company,startup,pharma,WILMINGTON,DE,19801,Biotechnology,,,1938281.0,,,,,,,,,6,2022.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"Cosmos Pharmaceuticals, Inc.",cosmos pharmaceuticals,operating_company,startup,pharma,MIDDLETOWN,DE,19709,Other Health Care,,,1845816.0,,,,,,,,,6,2017.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"DSIpharma, Inc.",dsipharma,operating_company,startup,pharma,WILMINGTON,DE,19808,Other Health Care,,,2076369.0,,,,,,,,,6,2025.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Deact Medical Solutions Inc,deact medical solutions,operating_company,startup,biotech,NEWARK,DE,19713,Biotechnology,,,1728846.0,,,,,,,,,6,2017.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Drusolv Therapeutics, Inc.",drusolv therapeutics,operating_company,startup,pharma,PHILADELPHIA,PA,19102,Pharmaceuticals,,,1923102.0,,,,,,,,,6,2017.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"EOLO USA, Inc.",eolo usa,operating_company,startup,biotech,WILMINGTON,DE,19801,Biotechnology,,,1961558.0,,,,,,,,,6,2019.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,EcoGenome LLC,ecogenome,operating_company,startup,biotech,WYNNEWOOD,PA,19096,Biotechnology,,,1953248.0,,,,,,,,,6,2021.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Eletala Enterprises Inc,eletala enterprises,operating_company,startup,pharma,WILMINGTON,DE,19808,Pharmaceuticals,,,2106811.0,,,,,,,,,6,2025.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Endo, Inc.",endo,operating_company,startup,pharma,Malvern,PA,19355,Pharmaceuticals,,,2008861.0,,,,,,,,,6,2023.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Evergreen Theragnostics Inc.,evergreen theragnostics,operating_company,startup,pharma,SPRINGFIELD,NJ,07081,Pharmaceuticals,,,1816034.0,,,,,,,,,6,2019.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"ExpressCells, Inc.",expresscells,operating_company,startup,biotech,PHILADELPHIA,PA,19104,Biotechnology,,,1780502.0,,,,,,,,,6,2018.0
philadelphia,True,False,False,False,6.0,0.0,0.0,0.0,0.0,Extend Device Corp,extend device,operating_company,startup,biotech,PHILADELPHIA,PA,19103,Biotechnology,,,1811355.0,,,,,,,,,6,2019.0
